notification_date,lga_name19,confirmed_cases_count
2021-09-08,Hawkesbury (C),18
2021-09-08,Hornsby (A),6
2021-09-08,Hunters Hill (A),4
2021-09-08,Inner West (A),19
2021-09-08,Ku-ring-gai (A),4
2021-09-08,Lake Macquarie (C),3
2021-09-08,Lane Cove (A),1
2021-09-08,Liverpool (C),144
2021-09-08,Mosman (A),2
2021-09-08,Narromine (A),2
2021-09-08,Newcastle (C),1
2021-09-08,North Sydney (A),2
2021-09-08,Northern Beaches (A),7
2021-09-08,Orange (C),2
2021-09-08,Parramatta (C),51
2021-09-08,Penrith (C),51
2021-09-08,Port Stephens (A),4
2021-09-08,Randwick (C),32
2021-09-08,Ryde (C),6
2021-09-08,Shellharbour (C),15
2021-09-08,Shoalhaven (C),1
2021-09-08,Strathfield (A),21
2021-09-08,Sutherland Shire (A),20
2021-09-08,Sydney (C),74
2021-09-08,The Hills Shire (A),12
2021-09-08,Walgett (A),5
2021-09-08,Waverley (A),5
2021-09-08,Willoughby (C),2
2021-09-08,Wingecarribee (A),1
2021-09-08,Wollondilly (A),4
2021-09-08,Wollongong (C),14
2021-09-08,Woollahra (A),3
2021-09-09,Bathurst Regional (A),1
2021-09-09,Bayside (A),34
2021-09-09,Blacktown (C),151
2021-09-09,Blue Mountains (C),7
2021-09-09,Bourke (A),3
2021-09-09,Broken Hill (C),2
2021-09-09,Burwood (A),2
2021-09-09,Camden (A),18
2021-09-09,Campbelltown (C) (NSW),58
2021-09-09,Canada Bay (A),6
2021-09-09,Canterbury-Bankstown (A),242
2021-09-09,Central Coast (C) (NSW),32
2021-09-09,Correctional settings,42
2021-09-09,Cumberland (A),221
2021-09-09,Dubbo Regional (A),17
2021-09-09,Fairfield (C),110
2021-09-09,Georges River (A),26
2021-09-09,Hawkesbury (C),23
2021-09-09,Hornsby (A),3
2021-09-09,Hunters Hill (A),4
2021-09-09,Inner West (A),15
2021-09-09,Ku-ring-gai (A),3
2021-09-09,Lake Macquarie (C),4
2021-09-09,Lithgow (C),1
2021-09-09,Liverpool (C),152
2021-09-09,Mid-Western Regional (A),6
2021-09-09,Newcastle (C),1
2021-09-09,North Sydney (A),3
2021-09-09,Northern Beaches (A),6
2021-09-09,Parramatta (C),39
2021-09-09,Penrith (C),60
2021-09-09,Port Stephens (A),6
2021-09-09,Randwick (C),37
2021-09-09,Ryde (C),9
2021-09-09,Shellharbour (C),8
2021-09-09,Shoalhaven (C),2
2021-09-09,Singleton (A),1
2021-09-09,Strathfield (A),25
2021-09-09,Sutherland Shire (A),18
2021-09-09,Sydney (C),66
2021-09-09,The Hills Shire (A),16
2021-09-09,Waverley (A),2
2021-09-09,Wollondilly (A),2
2021-09-09,Wollongong (C),28
2021-09-09,Woollahra (A),5
2021-09-10,Bathurst Regional (A),1
2021-09-10,Bayside (A),31
2021-09-10,Blacktown (C),160
2021-09-10,Blue Mountains (C),4
2021-09-10,Broken Hill (C),8
2021-09-10,Burwood (A),3
2021-09-10,Camden (A),22
2021-09-10,Campbelltown (C) (NSW),47
2021-09-10,Canada Bay (A),7
2021-09-10,Canterbury-Bankstown (A),269
2021-09-10,Central Coast (C) (NSW),23
2021-09-10,Central Darling (A),5
2021-09-10,Correctional settings,6
2021-09-10,Cumberland (A),176
2021-09-10,Dubbo Regional (A),11
2021-09-10,Fairfield (C),77
2021-09-10,Georges River (A),39
2021-09-10,Goulburn Mulwaree (A),1
2021-09-10,Hawkesbury (C),10
2021-09-10,Hornsby (A),13
2021-09-10,Hunters Hill (A),5
2021-09-10,Inner West (A),23
2021-09-10,Ku-ring-gai (A),3
2021-09-10,Lake Macquarie (C),5
2021-09-10,Lane Cove (A),2
2021-09-10,Liverpool (C),134
2021-09-10,Newcastle (C),4
2021-09-10,North Sydney (A),6
2021-09-10,Northern Beaches (A),9
2021-09-10,Parramatta (C),56
2021-09-10,Penrith (C),69
2021-09-10,Port Stephens (A),1
2021-09-10,Queanbeyan-Palerang Regional (A),1
2021-09-10,Randwick (C),44
2021-09-10,Ryde (C),6
2021-09-10,Shellharbour (C),12
2021-09-10,Singleton (A),1
2021-09-10,Strathfield (A),17
2021-09-10,Sutherland Shire (A),10
2021-09-10,Sydney (C),77
2021-09-10,The Hills Shire (A),13
2021-09-10,Waverley (A),3
2021-09-10,Willoughby (C),2
2021-09-10,Wingecarribee (A),2
2021-09-10,Wollondilly (A),8
2021-09-10,Wollongong (C),12
2021-09-10,Woollahra (A),10
2021-09-11,Bathurst Regional (A),2
2021-09-11,Bayside (A),39
2021-09-11,Blacktown (C),150
2021-09-11,Blue Mountains (C),3
2021-09-11,Broken Hill (C),6
2021-09-11,Burwood (A),8
2021-09-11,Camden (A),13
2021-09-11,Campbelltown (C) (NSW),45
2021-09-11,Canada Bay (A),7
2021-09-11,Canterbury-Bankstown (A),192
2021-09-11,Central Coast (C) (NSW),30
2021-09-11,Central Darling (A),3
2021-09-11,Correctional settings,6
2021-09-11,Cumberland (A),147
2021-09-11,Dubbo Regional (A),9
2021-09-11,Fairfield (C),59
2021-09-11,Georges River (A),31
2021-09-11,Hawkesbury (C),17
2021-09-11,Hornsby (A),5
2021-09-11,Hunters Hill (A),1
2021-09-11,Inner West (A),21
2021-09-11,Kiama (A),2
2021-09-11,Ku-ring-gai (A),4
2021-09-11,Lake Macquarie (C),3
2021-09-11,Lane Cove (A),1
2021-09-11,Liverpool (C),128
2021-09-11,Maitland (C),1
2021-09-11,Mid-Coast (A),1
2021-09-11,Mosman (A),1
2021-09-11,Narromine (A),1
2021-09-11,Newcastle (C),3
2021-09-11,Northern Beaches (A),4
2021-09-11,Orange (C),1
2021-09-11,Parramatta (C),24
2021-09-11,Penrith (C),65
2021-09-11,Port Stephens (A),1
2021-09-11,Randwick (C),50
2021-09-11,Ryde (C),5
2021-09-11,Shellharbour (C),17
2021-09-11,Shoalhaven (C),1
2021-09-11,Strathfield (A),6
2021-09-11,Sutherland Shire (A),12
2021-09-11,Sydney (C),59
2021-09-11,The Hills Shire (A),10
2021-09-11,Walgett (A),4
2021-09-11,Waverley (A),8
2021-09-11,Wollondilly (A),4
2021-09-11,Wollongong (C),33
2021-09-11,Woollahra (A),6
2021-09-12,Bathurst Regional (A),3
2021-09-12,Bayside (A),19
2021-09-12,Blacktown (C),118
2021-09-12,Blue Mountains (C),1
2021-09-12,Bourke (A),2
2021-09-12,Broken Hill (C),1
2021-09-12,Burwood (A),5
2021-09-12,Camden (A),21
2021-09-12,Campbelltown (C) (NSW),47
2021-09-12,Canada Bay (A),13
2021-09-12,Canterbury-Bankstown (A),236
2021-09-12,Central Coast (C) (NSW),12
2021-09-12,Central Darling (A),2
2021-09-12,Cessnock (C),2
2021-09-12,Correctional settings,4
2021-09-12,Cumberland (A),123
2021-09-12,Dubbo Regional (A),3
2021-09-12,Fairfield (C),62
2021-09-12,Georges River (A),23
2021-09-12,Hawkesbury (C),12
2021-09-12,Hornsby (A),5
2021-09-12,Inner West (A),14
2021-09-12,Kiama (A),2
2021-09-12,Lake Macquarie (C),4
2021-09-12,Lithgow (C),1
2021-09-12,Liverpool (C),133
2021-09-12,Maitland (C),2
2021-09-12,Newcastle (C),3
2021-09-12,North Sydney (A),3
2021-09-12,Northern Beaches (A),3
2021-09-12,Orange (C),2
2021-09-12,Parramatta (C),38
2021-09-12,Penrith (C),55
2021-09-12,Port Stephens (A),4
2021-09-12,Queanbeyan-Palerang Regional (A),3
2021-09-12,Randwick (C),41
2021-09-12,Ryde (C),4
2021-09-12,Shellharbour (C),9
2021-09-12,Shoalhaven (C),2
2021-09-12,Singleton (A),2
2021-09-12,Strathfield (A),7
2021-09-12,Sutherland Shire (A),18
2021-09-12,Sydney (C),47
2021-09-12,The Hills Shire (A),9
2021-09-12,Waverley (A),5
2021-09-12,Willoughby (C),3
2021-09-12,Wingecarribee (A),3
2021-09-12,Wollondilly (A),6
2021-09-12,Wollongong (C),16
2021-09-12,Woollahra (A),1
2021-09-13,Bathurst Regional (A),2
2021-09-13,Bayside (A),31
2021-09-13,Blacktown (C),153
2021-09-13,Blue Mountains (C),2
2021-09-13,Broken Hill (C),3
2021-09-13,Burwood (A),6
2021-09-13,Camden (A),17
2021-09-13,Campbelltown (C) (NSW),40
2021-09-13,Canada Bay (A),9
2021-09-13,Canterbury-Bankstown (A),236
2021-09-13,Central Coast (C) (NSW),13
2021-09-13,Central Darling (A),2
2021-09-13,Correctional settings,6
2021-09-13,Cumberland (A),144
2021-09-13,Dubbo Regional (A),10
2021-09-13,Eurobodalla (A),1
2021-09-13,Fairfield (C),61
2021-09-13,Georges River (A),47
2021-09-13,Hawkesbury (C),15
2021-09-13,Hornsby (A),5
2021-09-13,Hunters Hill (A),4
2021-09-13,Inner West (A),5
2021-09-13,Kiama (A),2
2021-09-13,Lake Macquarie (C),8
2021-09-13,Lane Cove (A),2
2021-09-13,Lithgow (C),1
2021-09-13,Liverpool (C),143
2021-09-13,Maitland (C),2
2021-09-13,Moree Plains (A),1
2021-09-13,Newcastle (C),9
2021-09-13,North Sydney (A),1
2021-09-13,Northern Beaches (A),5
2021-09-13,Parramatta (C),25
2021-09-13,Penrith (C),59
2021-09-13,Port Stephens (A),1
2021-09-13,Queanbeyan-Palerang Regional (A),2
2021-09-13,Randwick (C),50
2021-09-13,Ryde (C),5
2021-09-13,Shellharbour (C),9
2021-09-13,Shoalhaven (C),1
2021-09-13,Strathfield (A),11
2021-09-13,Sutherland Shire (A),15
2021-09-13,Sydney (C),42
2021-09-13,The Hills Shire (A),8
2021-09-13,Walgett (A),2
2021-09-13,Waverley (A),3
2021-09-13,Willoughby (C),1
2021-09-13,Wollondilly (A),2
2021-09-13,Wollongong (C),11
2021-09-13,Woollahra (A),5
2021-09-13,Yass Valley (A),3
2021-09-14,Albury (C),1
2021-09-14,Bathurst Regional (A),1
2021-09-14,Bayside (A),22
2021-09-14,Blacktown (C),119
2021-09-14,Blue Mountains (C),1
2021-09-14,Broken Hill (C),3
2021-09-14,Burwood (A),3
2021-09-14,Camden (A),32
2021-09-14,Campbelltown (C) (NSW),44
2021-09-14,Canada Bay (A),13
2021-09-14,Canterbury-Bankstown (A),230
2021-09-14,Central Coast (C) (NSW),15
2021-09-14,Central Darling (A),5
2021-09-14,Cessnock (C),3
2021-09-14,Correctional settings,8
2021-09-14,Cumberland (A),110
2021-09-14,Dubbo Regional (A),2
2021-09-14,Eurobodalla (A),2
2021-09-14,Fairfield (C),49
2021-09-14,Georges River (A),30
2021-09-14,Goulburn Mulwaree (A),2
2021-09-14,Hawkesbury (C),8
2021-09-14,Hornsby (A),14
2021-09-14,Inner West (A),15
2021-09-14,Ku-ring-gai (A),2
2021-09-14,Lake Macquarie (C),6
2021-09-14,Lane Cove (A),2
2021-09-14,Liverpool (C),105
2021-09-14,Maitland (C),7
2021-09-14,Newcastle (C),7
2021-09-14,North Sydney (A),2
2021-09-14,Northern Beaches (A),10
2021-09-14,Parramatta (C),42
2021-09-14,Penrith (C),52
2021-09-14,Port Stephens (A),2
2021-09-14,Queanbeyan-Palerang Regional (A),1
2021-09-14,Randwick (C),44
2021-09-14,Ryde (C),8
2021-09-14,Shellharbour (C),19
2021-09-14,Shoalhaven (C),1
2021-09-14,Strathfield (A),9
2021-09-14,Sutherland Shire (A),18
2021-09-14,Sydney (C),71
2021-09-14,The Hills Shire (A),4
2021-09-14,Warren (A),1
2021-09-14,Waverley (A),6
2021-09-14,Wingecarribee (A),1
2021-09-14,Wollondilly (A),4
2021-09-14,Wollongong (C),30
2021-09-14,Woollahra (A),5
2021-09-15,Bathurst Regional (A),3
2021-09-15,Bayside (A),37
2021-09-15,Blacktown (C),140
2021-09-15,Blue Mountains (C),8
2021-09-15,Bourke (A),1
2021-09-15,Broken Hill (C),2
2021-09-15,Burwood (A),5
2021-09-15,Camden (A),26
2021-09-15,Campbelltown (C) (NSW),41
2021-09-15,Canada Bay (A),8
2021-09-15,Canterbury-Bankstown (A),221
2021-09-15,Central Coast (C) (NSW),17
2021-09-15,Central Darling (A),1
2021-09-15,Cessnock (C),2
2021-09-15,Correctional settings,22
2021-09-15,Cumberland (A),151
2021-09-15,Dubbo Regional (A),13
2021-09-15,Fairfield (C),71
2021-09-15,Georges River (A),30
2021-09-15,Glen Innes Severn (A),1
2021-09-15,Gunnedah (A),1
2021-09-15,Hawkesbury (C),20
2021-09-15,Hornsby (A),5
2021-09-15,Hunters Hill (A),2
2021-09-15,Inner West (A),17
2021-09-15,Kiama (A),2
2021-09-15,Ku-ring-gai (A),3
2021-09-15,Lake Macquarie (C),3
2021-09-15,Lane Cove (A),2
2021-09-15,Lismore (C),1
2021-09-15,Liverpool (C),147
2021-09-15,Newcastle (C),2
2021-09-15,North Sydney (A),4
2021-09-15,Northern Beaches (A),8
2021-09-15,Parramatta (C),43
2021-09-15,Penrith (C),43
2021-09-15,Port Stephens (A),2
2021-09-15,Queanbeyan-Palerang Regional (A),1
2021-09-15,Randwick (C),43
2021-09-15,Ryde (C),10
2021-09-15,Shellharbour (C),18
2021-09-15,Shoalhaven (C),1
2021-09-15,Strathfield (A),9
2021-09-15,Sutherland Shire (A),25
2021-09-15,Sydney (C),56
2021-09-15,The Hills Shire (A),13
2021-09-15,Walgett (A),6
2021-09-15,Waverley (A),4
2021-09-15,Willoughby (C),2
2021-09-15,Wingecarribee (A),1
2021-09-15,Wollondilly (A),4
2021-09-15,Wollongong (C),17
2021-09-15,Woollahra (A),2
2021-09-15,Yass Valley (A),1
2021-09-16,Bayside (A),29
2021-09-16,Blacktown (C),126
2021-09-16,Blayney (A),1
2021-09-16,Blue Mountains (C),8
2021-09-16,Bourke (A),1
2021-09-16,Broken Hill (C),3
2021-09-16,Burwood (A),2
2021-09-16,Camden (A),40
2021-09-16,Campbelltown (C) (NSW),71
2021-09-16,Canada Bay (A),3
2021-09-16,Canterbury-Bankstown (A),198
2021-09-16,Central Coast (C) (NSW),25
2021-09-16,Central Darling (A),2
2021-09-16,Correctional settings,11
2021-09-16,Cumberland (A),127
2021-09-16,Dubbo Regional (A),14
2021-09-16,Eurobodalla (A),4
2021-09-16,Fairfield (C),49
2021-09-16,Georges River (A),23
2021-09-16,Goulburn Mulwaree (A),3
2021-09-16,Hawkesbury (C),15
2021-09-16,Hilltops (A),1
2021-09-16,Hornsby (A),7
2021-09-16,Hunters Hill (A),1
2021-09-16,Inner West (A),25
2021-09-16,Kiama (A),2
2021-09-16,Lake Macquarie (C),10
2021-09-16,Lane Cove (A),2
2021-09-16,Liverpool (C),126
2021-09-16,Maitland (C),1
2021-09-16,Newcastle (C),11
2021-09-16,Northern Beaches (A),11
2021-09-16,Orange (C),1
2021-09-16,Parramatta (C),30
2021-09-16,Penrith (C),40
2021-09-16,Port Stephens (A),1
2021-09-16,Queanbeyan-Palerang Regional (A),5
2021-09-16,Randwick (C),46
2021-09-16,Ryde (C),14
2021-09-16,Shellharbour (C),14
2021-09-16,Shoalhaven (C),9
2021-09-16,Singleton (A),2
2021-09-16,Strathfield (A),10
2021-09-16,Sutherland Shire (A),13
2021-09-16,Sydney (C),48
2021-09-16,The Hills Shire (A),20
2021-09-16,Walgett (A),2
2021-09-16,Waverley (A),5
2021-09-16,Willoughby (C),1
2021-09-16,Wingecarribee (A),2
2021-09-16,Wollondilly (A),8
2021-09-16,Wollongong (C),22
2021-09-16,Woollahra (A),3
2021-09-16,Yass Valley (A),5
2021-09-17,Albury (C),2
2021-09-17,Bathurst Regional (A),1
2021-09-17,Bayside (A),42
2021-09-17,Blacktown (C),132
2021-09-17,Blue Mountains (C),2
2021-09-17,Bourke (A),2
2021-09-17,Broken Hill (C),3
2021-09-17,Burwood (A),5
2021-09-17,Camden (A),28
2021-09-17,Campbelltown (C) (NSW),38
2021-09-17,Canada Bay (A),8
2021-09-17,Canterbury-Bankstown (A),202
2021-09-17,Central Coast (C) (NSW),27
2021-09-17,Central Darling (A),2
2021-09-17,Cessnock (C),1
2021-09-17,Correctional settings,7
2021-09-17,Cumberland (A),127
2021-09-17,Dubbo Regional (A),6
2021-09-17,Eurobodalla (A),6
2021-09-17,Fairfield (C),58
2021-09-17,Georges River (A),26
2021-09-17,Hawkesbury (C),5
2021-09-17,Hilltops (A),3
2021-09-17,Hornsby (A),9
2021-09-17,Hunters Hill (A),3
2021-09-17,Inner West (A),23
2021-09-17,Kiama (A),1
2021-09-17,Ku-ring-gai (A),1
2021-09-17,Lake Macquarie (C),14
2021-09-17,Lane Cove (A),1
2021-09-17,Lismore (C),1
2021-09-17,Lithgow (C),1
2021-09-17,Liverpool (C),129
2021-09-17,Maitland (C),5
2021-09-17,Mid-Western Regional (A),1
2021-09-17,Mosman (A),3
2021-09-17,Newcastle (C),9
2021-09-17,Northern Beaches (A),9
2021-09-17,Parramatta (C),40
2021-09-17,Penrith (C),41
2021-09-17,Port Stephens (A),1
2021-09-17,Queanbeyan-Palerang Regional (A),2
2021-09-17,Randwick (C),51
2021-09-17,Ryde (C),8
2021-09-17,Shellharbour (C),9
2021-09-17,Shoalhaven (C),2
2021-09-17,Strathfield (A),6
2021-09-17,Sutherland Shire (A),15
2021-09-17,Sydney (C),73
2021-09-17,The Hills Shire (A),12
2021-09-17,Walgett (A),4
2021-09-17,Warren (A),2
2021-09-17,Waverley (A),8
2021-09-17,Willoughby (C),1
2021-09-17,Wingecarribee (A),1
2021-09-17,Wollondilly (A),8
2021-09-17,Wollongong (C),52
2021-09-17,Woollahra (A),2
2021-09-17,Yass Valley (A),1
2021-09-18,Bayside (A),36
2021-09-18,Blacktown (C),110
2021-09-18,Blue Mountains (C),4
2021-09-18,Broken Hill (C),6
2021-09-18,Burwood (A),9
2021-09-18,Camden (A),23
2021-09-18,Campbelltown (C) (NSW),40
2021-09-18,Canada Bay (A),7
2021-09-18,Canterbury-Bankstown (A),156
2021-09-18,Central Coast (C) (NSW),21
2021-09-18,Central Darling (A),2
2021-09-18,Coffs Harbour (C),1
2021-09-18,Correctional settings,9
2021-09-18,Cowra (A),1
2021-09-18,Cumberland (A),136
2021-09-18,Dubbo Regional (A),7
2021-09-18,Eurobodalla (A),1
2021-09-18,Fairfield (C),59
2021-09-18,Georges River (A),32
2021-09-18,Goulburn Mulwaree (A),2
2021-09-18,Hawkesbury (C),10
2021-09-18,Hilltops (A),1
2021-09-18,Hornsby (A),6
2021-09-18,Hunters Hill (A),2
2021-09-18,Inner West (A),12
2021-09-18,Kempsey (A),2
2021-09-18,Kiama (A),1
2021-09-18,Ku-ring-gai (A),2
2021-09-18,Lake Macquarie (C),5
2021-09-18,Lane Cove (A),1
2021-09-18,Liverpool (C),81
2021-09-18,Maitland (C),1
2021-09-18,Mosman (A),1
2021-09-18,Nambucca (A),1
2021-09-18,Newcastle (C),12
2021-09-18,Northern Beaches (A),7
2021-09-18,Parramatta (C),29
2021-09-18,Penrith (C),25
2021-09-18,Randwick (C),35
2021-09-18,Ryde (C),4
2021-09-18,Shellharbour (C),12
2021-09-18,Shoalhaven (C),9
2021-09-18,Strathfield (A),6
2021-09-18,Sutherland Shire (A),20
2021-09-18,Sydney (C),52
2021-09-18,Tamworth Regional (A),1
2021-09-18,The Hills Shire (A),12
2021-09-18,Waverley (A),3
2021-09-18,Willoughby (C),1
2021-09-18,Wingecarribee (A),1
2021-09-18,Wollondilly (A),6
2021-09-18,Wollongong (C),43
2021-09-18,Woollahra (A),5
2021-09-18,Yass Valley (A),2
2021-09-19,Albury (C),1
2021-09-19,Bayside (A),32
2021-09-19,Blacktown (C),106
2021-09-19,Blue Mountains (C),1
2021-09-19,Broken Hill (C),2
2021-09-19,Burwood (A),4
2021-09-19,Camden (A),17
2021-09-19,Campbelltown (C) (NSW),28
2021-09-19,Canada Bay (A),6
2021-09-19,Canterbury-Bankstown (A),137
2021-09-19,Central Coast (C) (NSW),22
2021-09-19,Central Darling (A),1
2021-09-19,Correctional settings,10
2021-09-19,Cumberland (A),72
2021-09-19,Dubbo Regional (A),7
2021-09-19,Fairfield (C),52
2021-09-19,Georges River (A),14
2021-09-19,Goulburn Mulwaree (A),4
2021-09-19,Hawkesbury (C),12
2021-09-19,Hilltops (A),1
2021-09-19,Hornsby (A),8
2021-09-19,Hunters Hill (A),2
2021-09-19,Inner West (A),10
2021-09-19,Lake Macquarie (C),7
2021-09-19,Lane Cove (A),1
2021-09-19,Liverpool (C),73
2021-09-19,Maitland (C),3
2021-09-19,Mosman (A),2
2021-09-19,Muswellbrook (A),1
2021-09-19,Newcastle (C),8
2021-09-19,Northern Beaches (A),16
2021-09-19,Parramatta (C),23
2021-09-19,Penrith (C),34
2021-09-19,Port Stephens (A),2
2021-09-19,Queanbeyan-Palerang Regional (A),1
2021-09-19,Randwick (C),29
2021-09-19,Ryde (C),10
2021-09-19,Shellharbour (C),17
2021-09-19,Shoalhaven (C),3
2021-09-19,Strathfield (A),9
2021-09-19,Sutherland Shire (A),10
2021-09-19,Sydney (C),43
2021-09-19,The Hills Shire (A),12
2021-09-19,Walgett (A),3
2021-09-19,Waverley (A),5
2021-09-19,Wingecarribee (A),1
2021-09-19,Wollongong (C),38
2021-09-19,Woollahra (A),1
2021-09-19,Yass Valley (A),2
2021-09-20,Bayside (A),13
2021-09-20,Blacktown (C),111
2021-09-20,Blue Mountains (C),1
2021-09-20,Broken Hill (C),2
2021-09-20,Burwood (A),1
2021-09-20,Camden (A),22
2021-09-20,Campbelltown (C) (NSW),39
2021-09-20,Canada Bay (A),3
2021-09-20,Canterbury-Bankstown (A),169
2021-09-20,Central Coast (C) (NSW),20
2021-09-20,Central Darling (A),4
2021-09-20,Cessnock (C),1
2021-09-20,Correctional settings,11
2021-09-20,Cowra (A),1
2021-09-20,Cumberland (A),105
2021-09-20,Dubbo Regional (A),6
2021-09-20,Fairfield (C),52
2021-09-20,Georges River (A),22
2021-09-20,Glen Innes Severn (A),1
2021-09-20,Goulburn Mulwaree (A),1
2021-09-20,Hawkesbury (C),13
2021-09-20,Hilltops (A),5
2021-09-20,Hornsby (A),4
2021-09-20,Hunters Hill (A),1
2021-09-20,Inner West (A),9
2021-09-20,Kiama (A),3
2021-09-20,Ku-ring-gai (A),4
2021-09-20,Lake Macquarie (C),14
2021-09-20,Lane Cove (A),4
2021-09-20,Lithgow (C),1
2021-09-20,Liverpool (C),104
2021-09-20,Maitland (C),3
2021-09-20,Mid-Western Regional (A),1
2021-09-20,Murray River (A),1
2021-09-20,Newcastle (C),16
2021-09-20,North Sydney (A),1
2021-09-20,Northern Beaches (A),23
2021-09-20,Parramatta (C),10
2021-09-20,Penrith (C),41
2021-09-20,Queanbeyan-Palerang Regional (A),3
2021-09-20,Randwick (C),32
2021-09-20,Ryde (C),12
2021-09-20,Shellharbour (C),18
2021-09-20,Shoalhaven (C),10
2021-09-20,Strathfield (A),7
2021-09-20,Sutherland Shire (A),16
2021-09-20,Sydney (C),53
2021-09-20,The Hills Shire (A),11
2021-09-20,Walcha (A),1
2021-09-20,Waverley (A),5
2021-09-20,Willoughby (C),1
2021-09-20,Wollondilly (A),6
2021-09-20,Wollongong (C),15
2021-09-20,Woollahra (A),4
2021-09-20,Yass Valley (A),4
2021-09-21,Bathurst Regional (A),1
2021-09-21,Bayside (A),31
2021-09-21,Blacktown (C),96
2021-09-21,Blue Mountains (C),2
2021-09-21,Bourke (A),1
2021-09-21,Broken Hill (C),6
2021-09-21,Burwood (A),2
2021-09-21,Camden (A),21
2021-09-21,Campbelltown (C) (NSW),52
2021-09-21,Canada Bay (A),7
2021-09-21,Canterbury-Bankstown (A),180
2021-09-21,Central Coast (C) (NSW),36
2021-09-21,Cessnock (C),1
2021-09-21,Coffs Harbour (C),1
2021-09-21,Correctional settings,7
2021-09-21,Cumberland (A),86
2021-09-21,Dubbo Regional (A),5
2021-09-21,Eurobodalla (A),1
2021-09-21,Fairfield (C),69
2021-09-21,Georges River (A),12
2021-09-21,Goulburn Mulwaree (A),1
2021-09-21,Hawkesbury (C),6
2021-09-21,Hornsby (A),5
2021-09-21,Hunters Hill (A),2
2021-09-21,Inner West (A),20
2021-09-21,Kiama (A),3
2021-09-21,Ku-ring-gai (A),7
2021-09-21,Lake Macquarie (C),15
2021-09-21,Lane Cove (A),2
2021-09-21,Lismore (C),1
2021-09-21,Liverpool (C),115
2021-09-21,Maitland (C),4
2021-09-21,Mid-Coast (A),1
2021-09-21,Newcastle (C),10
2021-09-21,Northern Beaches (A),10
2021-09-21,Parramatta (C),28
2021-09-21,Penrith (C),49
2021-09-21,Port Stephens (A),1
2021-09-21,Queanbeyan-Palerang Regional (A),2
2021-09-21,Randwick (C),32
2021-09-21,Ryde (C),9
2021-09-21,Shellharbour (C),9
2021-09-21,Shoalhaven (C),3
2021-09-21,Strathfield (A),9
2021-09-21,Sutherland Shire (A),28
2021-09-21,Sydney (C),50
2021-09-21,The Hills Shire (A),12
2021-09-21,Waverley (A),5
2021-09-21,Willoughby (C),2
2021-09-21,Wingecarribee (A),3
2021-09-21,Wollondilly (A),3
2021-09-21,Wollongong (C),51
2021-09-21,Woollahra (A),3
2021-09-21,Yass Valley (A),1
2021-09-22,Bayside (A),32
2021-09-22,Blacktown (C),98
2021-09-22,Blue Mountains (C),3
2021-09-22,Bourke (A),4
2021-09-22,Broken Hill (C),4
2021-09-22,Burwood (A),2
2021-09-22,Camden (A),12
2021-09-22,Campbelltown (C) (NSW),41
2021-09-22,Canada Bay (A),3
2021-09-22,Canterbury-Bankstown (A),124
2021-09-22,Central Coast (C) (NSW),39
2021-09-22,Central Darling (A),2
2021-09-22,Cessnock (C),4
2021-09-22,Coffs Harbour (C),2
2021-09-22,Correctional settings,7
2021-09-22,Cowra (A),7
2021-09-22,Cumberland (A),88
2021-09-22,Dubbo Regional (A),4
2021-09-22,Fairfield (C),54
2021-09-22,Georges River (A),25
2021-09-22,Goulburn Mulwaree (A),2
2021-09-22,Hawkesbury (C),9
2021-09-22,Hilltops (A),1
2021-09-22,Hornsby (A),5
2021-09-22,Hunters Hill (A),3
2021-09-22,Inner West (A),9
2021-09-22,Kiama (A),4
2021-09-22,Ku-ring-gai (A),12
2021-09-22,Lake Macquarie (C),22
2021-09-22,Lane Cove (A),2
2021-09-22,Lithgow (C),3
2021-09-22,Liverpool (C),104
2021-09-22,Maitland (C),1
2021-09-22,Mid-Western Regional (A),1
2021-09-22,Muswellbrook (A),3
